age_Ma,cdf_approx_1,cdf_approx_2,cdf_approx_3,cdf_approx_4,cdf_approx_5,cdf_approx_6,cdf_approx_7,cdf_approx_8,cdf_approx_9,cdf_approx_10,cdf_approx_11,cdf_approx_12,cdf_approx_13,cdf_approx_14,cdf_approx_15,cdf_approx_16,cdf_approx_17,cdf_approx_18,cdf_approx_19,cdf_approx_20,cdf_approx_21,cdf_approx_22,cdf_approx_23,cdf_approx_24,cdf_approx_25,cdf_approx_26,cdf_approx_27,cdf_approx_28,cdf_approx_29,cdf_approx_30,cdf_approx_31,cdf_approx_32,cdf_approx_33,cdf_approx_34,cdf_approx_35,cdf_approx_36,cdf_approx_37,cdf_approx_38,cdf_approx_39,cdf_approx_40,cdf_approx_41,cdf_approx_42,cdf_approx_43,cdf_approx_44,cdf_approx_45,cdf_approx_46,cdf_approx_47,cdf_approx_48,cdf_approx_49,cdf_approx_50,cdf_approx_51,cdf_approx_52,cdf_approx_53,cdf_approx_54,cdf_approx_55,cdf_approx_56,cdf_approx_57,cdf_approx_58,cdf_approx_59,cdf_approx_60,cdf_approx_61,cdf_approx_62,cdf_approx_63,cdf_approx_64,cdf_approx_65,cdf_approx_66,cdf_approx_67,cdf_approx_68,cdf_approx_69,cdf_approx_70,cdf_approx_71,cdf_approx_72,cdf_approx_73,cdf_approx_74,cdf_approx_75,cdf_approx_76,cdf_approx_77,cdf_approx_78,cdf_approx_79,cdf_approx_80,cdf_approx_81,cdf_approx_82,cdf_approx_83,cdf_approx_84,cdf_approx_85,cdf_approx_86,cdf_approx_87,cdf_approx_88,cdf_approx_89,cdf_approx_90,cdf_approx_91,cdf_approx_92,cdf_approx_93,cdf_approx_94,cdf_approx_95,cdf_approx_96,cdf_approx_97,cdf_approx_98,cdf_approx_99,cdf_approx_100,cdf_approx_101
1154.931507,0.46614851,0.465958223,0.465361567,0.465538801,0.466454797,0.464578023,0.466924443,0.464352482,0.464153701,0.463019408,0.464523667,0.463773853,0.463022338,0.462828759,0.462763258,0.462663081,0.46246413,0.459960232,0.459911757,0.459625616,0.459533916,0.452425883,0.45204032,0.451985962,0.451860763,0.451342322,0.451334801,0.450856436,0.450814683,0.450771176,0.450725868,0.450678699,0.4506296,0.450571572,0.451083009,0.451119688,0.450530595,0.451075485,0.451047282,0.450474637,0.451032316,0.451013994,0.450408244,0.450992462,0.450303075,0.450338525,0.450967866,0.450663375,0.450255266,0.450940362,0.450937202,0.450659553,0.450265194,0.450916982,0.450910117,0.450248637,0.450249261,0.45024224,0.450241723,0.450240641,0.450253847,0.450254849,0.450235514,0.450903724,0.450234797,0.450257664,0.450258499,0.450259888,0.450260228,0.45026033,0.450894099,0.450258798,0.450886031,0.450255107,0.450877271,0.450351677,0.450250107,0.450294945,0.450243203,0.450195427,0.450150666,0.450108505,0.449967115,0.449952076,0.449934551,0.449914689,0.449595193,0.449418354,0.449409017,0.449510155,0.449469397,0.449499955,0.449500205,0.449473215,0.449488274,0.449469233,0.449213591,0.449195816,0.449124869,0.449002442,0.588954599
1157.808219,0.46914586,0.468953361,0.468351291,0.468529464,0.469452474,0.467548699,0.469926864,0.467328782,0.467133646,0.46598237,0.467498777,0.466741163,0.465984603,0.465791346,0.465726534,0.465624567,0.46542175,0.462879367,0.462828795,0.46253748,0.462445931,0.455173338,0.454782182,0.454727428,0.454601218,0.454078331,0.454070829,0.45358825,0.453546153,0.453502295,0.453456625,0.453409087,0.453359609,0.453300044,0.453820609,0.453857034,0.4532587,0.453813077,0.453784712,0.453203597,0.453769652,0.453751199,0.453136719,0.453729499,0.453029477,0.453066499,0.4537047,0.453396713,0.452981318,0.453676959,0.453673772,0.45339291,0.452992649,0.453653374,0.453646448,0.45297575,0.452976392,0.452969175,0.452968644,0.452967534,0.452981129,0.452982168,0.452962289,0.453639997,0.452961556,0.452985105,0.452985985,0.452987477,0.452987861,0.452988051,0.453630286,0.452986636,0.453622146,0.452983046,0.453613306,0.453082058,0.452978137,0.453024651,0.45297232,0.45292402,0.452878786,0.452836193,0.4526941,0.45267902,0.452661434,0.452641491,0.452316752,0.452138679,0.452129225,0.452233126,0.452190788,0.452222723,0.452223465,0.452195085,0.452211631,0.452192601,0.451933831,0.451916366,0.451843746,0.451719873,0.590423519
1160.684932,0.472057547,0.47186282,0.471255389,0.471434514,0.472364822,0.470434759,0.472843783,0.47022039,0.470028428,0.468860558,0.470389169,0.469624066,0.468862586,0.46866968,0.468605455,0.468501803,0.468295153,0.465715095,0.465662521,0.465366153,0.465274761,0.457840727,0.457444069,0.457388937,0.457261759,0.456734532,0.456727051,0.456240405,0.45619798,0.456153783,0.456107768,0.456059875,0.456010035,0.455948924,0.456478586,0.456514729,0.455907225,0.456471048,0.456442529,0.455853029,0.456427382,0.456408802,0.455785689,0.45638694,0.455676378,0.455714992,0.456361944,0.456050539,0.455627886,0.456333975,0.456330761,0.456046757,0.455640648,0.45631019,0.456303205,0.455623418,0.455624079,0.455616663,0.455616119,0.455614981,0.455628968,0.455630046,0.455609616,0.456296699,0.455608866,0.455633107,0.455634033,0.455635628,0.455636059,0.45563634,0.456286904,0.455635047,0.456278693,0.455631562,0.456269776,0.455733052,0.45562675,0.455674984,0.455622076,0.455573263,0.455527569,0.455484555,0.455341777,0.455326664,0.455309024,0.455289009,0.454959072,0.454779754,0.454770185,0.454876927,0.454832998,0.454866321,0.454867562,0.454837788,0.454855835,0.454836825,0.454575012,0.454557869,0.454483577,0.454358288,0.591975931
1163.561644,0.47485904,0.474662059,0.474049332,0.474229426,0.475167451,0.473212063,0.475650753,0.47300312,0.472813672,0.471629722,0.473170647,0.472398471,0.471632231,0.471439713,0.471375927,0.471270737,0.471060296,0.468443633,0.468389185,0.468087929,0.467996699,0.460405458,0.460003415,0.459947928,0.459819836,0.459288404,0.459280953,0.458790431,0.458747694,0.458703179,0.458656838,0.458608612,0.458558432,0.458495758,0.459034487,0.459070309,0.458453723,0.459026946,0.458998287,0.458400504,0.458983056,0.458964357,0.458332731,0.45894234,0.458221355,0.458261588,0.458917156,0.458602433,0.458172552,0.458888969,0.458885729,0.458598672,0.458186784,0.458864993,0.458857951,0.458169236,0.458169917,0.458162299,0.458161742,0.458160576,0.458174962,0.458176079,0.458155089,0.458851392,0.458154324,0.458179267,0.45818024,0.458181943,0.458182422,0.458182797,0.458841516,0.458181633,0.458833238,0.458178261,0.458824247,0.458282278,0.458173554,0.458223567,0.458170098,0.458120789,0.458074648,0.458031229,0.457887788,0.457872651,0.457854969,0.457834894,0.457499817,0.457319231,0.457309553,0.457419243,0.457373707,0.457408436,0.457410183,0.457379008,0.457398576,0.457379601,0.457114856,0.45709805,0.457022085,0.456895416,0.593620624
1166.438356,0.477532865,0.477333598,0.476715648,0.47689673,0.477842995,0.475863435,0.478330365,0.475659751,0.475472015,0.474272595,0.475825989,0.475047232,0.474276416,0.474084329,0.4740208,0.473914249,0.473700063,0.471048059,0.470991897,0.470685949,0.470594885,0.462851555,0.46244426,0.462388447,0.462259505,0.461724026,0.461716611,0.461222438,0.461179411,0.4611346,0.461087955,0.461039421,0.460988927,0.460924672,0.461472434,0.46150789,0.460882319,0.461464894,0.461436109,0.460830162,0.461420801,0.46140199,0.460761991,0.461379827,0.460648552,0.460690438,0.461354467,0.46103654,0.460599463,0.461326072,0.461322808,0.461032802,0.460615211,0.461301915,0.46129482,0.460597365,0.460598065,0.460590243,0.460589671,0.460588477,0.46060327,0.460604426,0.460582868,0.46128821,0.460582086,0.460607745,0.460608768,0.460610582,0.460611111,0.460611585,0.461278258,0.460610556,0.461269915,0.460607306,0.461260854,0.460713911,0.460602714,0.460654576,0.460600566,0.460550779,0.46050421,0.460460402,0.460316324,0.460301175,0.460283462,0.460263342,0.459923189,0.459741312,0.459731529,0.459844295,0.459797133,0.45983329,0.459835551,0.459802966,0.45982408,0.459805156,0.459537607,0.459521159,0.459443519,0.459315513,0.595363715
1169.315068,0.480070387,0.479868796,0.4792457,0.479427794,0.480382881,0.478380415,0.480874025,0.478181789,0.477994875,0.476780652,0.478346698,0.477561894,0.476786696,0.476595084,0.47653161,0.476423893,0.476206015,0.473520041,0.473462339,0.473151917,0.47306102,0.465171266,0.464758866,0.464702757,0.464573034,0.464033673,0.464026303,0.463528718,0.463485424,0.463440339,0.463393418,0.463344601,0.46329382,0.463227963,0.463784725,0.463819766,0.463185314,0.463777188,0.463748293,0.463134309,0.463732915,0.463714001,0.463065777,0.463691702,0.462950277,0.462993852,0.463666176,0.46334517,0.46290093,0.463637587,0.4636343,0.463341457,0.462918244,0.463613259,0.463606113,0.462900119,0.462900839,0.462892808,0.462892222,0.462890999,0.462906207,0.462907404,0.462885266,0.463599455,0.462884467,0.462910858,0.462911931,0.462913862,0.462914442,0.46291502,0.463589431,0.462914136,0.463581028,0.462911017,0.4635719,0.463020274,0.46290655,0.462960337,0.462905806,0.462855561,0.462808583,0.462764405,0.462619715,0.462604566,0.462586837,0.462566686,0.462221527,0.462038331,0.462028447,0.462144428,0.462095619,0.462133227,0.462136012,0.462102009,0.462124692,0.462105838,0.461835625,0.461819554,0.461740237,0.46161094,0.597207474
1172.191781,0.482471267,0.482267312,0.481639148,0.481822277,0.482786796,0.480762715,0.483281415,0.48056893,0.480381916,0.479153572,0.480732472,0.479942163,0.479162776,0.47897168,0.47890805,0.478799367,0.47857785,0.475859306,0.475800244,0.475485571,0.47539484,0.467364517,0.466947157,0.466890783,0.466760347,0.466217268,0.466209952,0.465709194,0.465665656,0.465620322,0.465573148,0.465524075,0.465473036,0.465405557,0.465971283,0.466005861,0.465362633,0.465963753,0.465934764,0.465312869,0.465919323,0.465900313,0.465244012,0.465877888,0.465126454,0.465171755,0.465852207,0.465528245,0.465076878,0.465823435,0.465820127,0.465524559,0.465095806,0.465798947,0.465791753,0.465077423,0.465078163,0.465069919,0.465069319,0.465068066,0.465083698,0.465084937,0.465062207,0.465785051,0.465061391,0.465088529,0.465089655,0.465091705,0.46509234,0.465093027,0.465774959,0.465092295,0.465766498,0.465089316,0.465757309,0.465201292,0.465084985,0.465140774,0.465085743,0.465035059,0.464987691,0.464943161,0.464797884,0.464782748,0.464765017,0.464744849,0.464394755,0.464210207,0.464200228,0.464319565,0.464269089,0.464308171,0.464311489,0.464276059,0.464300336,0.464281569,0.464008833,0.46399316,0.463912164,0.463781622,0.599149918
1175.068493,0.484741918,0.484535561,0.483902395,0.484086587,0.48506114,0.483016692,0.485558948,0.482827536,0.482639505,0.481397709,0.482989676,0.482194382,0.48141099,0.481220447,0.481156455,0.481047,0.480821897,0.478072141,0.478011897,0.477693189,0.47760262,0.469437466,0.469015289,0.468958678,0.468827593,0.468280946,0.468273691,0.467769987,0.467726225,0.467680666,0.467633262,0.467583959,0.467532686,0.467463566,0.468038224,0.468072293,0.467420387,0.468030705,0.468001637,0.467371949,0.467986138,0.46796704,0.467302803,0.467944499,0.467183191,0.467230251,0.467918672,0.467591874,0.467133411,0.46788973,0.467886401,0.467588215,0.467154,0.467865092,0.467857852,0.467135377,0.467136139,0.467127678,0.467127063,0.46712578,0.467141844,0.467143126,0.467119794,0.467851108,0.467118961,0.467146861,0.467148041,0.467150215,0.467150906,0.467151707,0.467840953,0.467151135,0.467832438,0.467148306,0.46782319,0.467263063,0.467144119,0.467201986,0.467146474,0.46709537,0.46704763,0.467002766,0.466856921,0.466841809,0.466824088,0.466803919,0.466448957,0.466263018,0.46625295,0.466375783,0.466323622,0.466364197,0.466368057,0.466331195,0.466357086,0.466338424,0.4660633,0.466048043,0.465965367,0.465833624,0.601184641
1177.945205,0.486894173,0.486685373,0.486047257,0.486232547,0.48721771,0.485154034,0.487718441,0.48496932,0.484779392,0.483524779,0.485130029,0.484330223,0.483542998,0.483353032,0.483288486,0.483178439,0.4829498,0.480170099,0.480108838,0.479786296,0.479695884,0.471401256,0.470974394,0.470917572,0.470785897,0.470235806,0.470228618,0.469722172,0.469678206,0.46963244,0.469584829,0.469535317,0.469483835,0.469413057,0.469996618,0.470030136,0.469369641,0.469989113,0.469959978,0.469322605,0.469944428,0.469925249,0.4692532,0.469902598,0.469131537,0.469180385,0.469876635,0.469547106,0.469081576,0.469847532,0.469844185,0.469543475,0.469103867,0.469822752,0.469815471,0.469085026,0.469085808,0.469077128,0.469076498,0.469075185,0.469091687,0.469093013,0.46906907,0.469808687,0.46906822,0.469096894,0.46909813,0.469100432,0.469101181,0.4691021,0.469798472,0.469101695,0.469789906,0.469099024,0.469780603,0.469216626,0.469094991,0.469155007,0.469099032,0.469047524,0.468999429,0.468954245,0.468807843,0.468792766,0.468775068,0.468754909,0.468395142,0.468207765,0.468197611,0.468324077,0.468270217,0.468312302,0.468316709,0.468278414,0.468305935,0.468287393,0.468010008,0.467995181,0.467910827,0.467777921,0.603300725
1180.821918,0.488943187,0.488731908,0.488088877,0.488275303,0.489271604,0.487189694,0.489775026,0.487009273,0.486816626,0.48554978,0.487168525,0.486364622,0.485573715,0.485384344,0.485319069,0.48520859,0.484976465,0.482167956,0.482105827,0.481779629,0.481689365,0.473270072,0.472838644,0.472781633,0.472649418,0.472095974,0.472088861,0.471579846,0.471535693,0.471489738,0.471441938,0.471392236,0.471340565,0.471268113,0.471860555,0.471893487,0.471224475,0.471853065,0.471823874,0.471178908,0.471808277,0.471789022,0.47110927,0.471766268,0.470985558,0.47103622,0.471740177,0.47140801,0.470935437,0.471710922,0.471707556,0.471404407,0.470959464,0.471686008,0.471678686,0.470940424,0.470941228,0.470932325,0.470931679,0.470930336,0.470947284,0.470948654,0.470924091,0.471671865,0.470923223,0.470952685,0.470953977,0.470956411,0.47095722,0.47095826,0.471661592,0.470958029,0.471652979,0.470955522,0.471643623,0.471076026,0.470951651,0.471013882,0.470957459,0.470905562,0.470857124,0.470811635,0.470664675,0.470649643,0.470631976,0.470611839,0.470247325,0.470058451,0.470048217,0.470178445,0.470122874,0.470166483,0.47017144,0.470131713,0.470160873,0.470142465,0.469862933,0.469848551,0.469762518,0.469628484,0.605483068
1183.69863,0.490904717,0.490690924,0.490042999,0.490230606,0.491238507,0.489139211,0.491744421,0.488962964,0.488766857,0.487488305,0.48912074,0.488313091,0.487518637,0.487329864,0.487263709,0.487152937,0.486917372,0.484081058,0.48401819,0.483688491,0.483598365,0.475058639,0.474622754,0.474565571,0.474432856,0.473876125,0.473869091,0.47335765,0.473313323,0.473267195,0.47321922,0.473169344,0.4731175,0.473043363,0.473644665,0.47367698,0.472999517,0.47363719,0.473607953,0.472955469,0.473592312,0.473572985,0.472885621,0.473550133,0.472759863,0.472812358,0.47352392,0.473189191,0.472709599,0.473494519,0.473491136,0.473185617,0.472735388,0.473469476,0.473462116,0.472716168,0.472716994,0.472707865,0.472707205,0.47270583,0.472723229,0.472724645,0.472699454,0.473455259,0.472698569,0.472728827,0.472730178,0.472732746,0.472733616,0.472734781,0.473444932,0.472734728,0.473436272,0.472732393,0.473426866,0.472855849,0.47272869,0.472793193,0.472736334,0.47268406,0.472635292,0.472589509,0.472441982,0.472427001,0.472409376,0.47238927,0.472020059,0.471829625,0.471819313,0.47195342,0.471896134,0.471941273,0.471946782,0.471905631,0.471936434,0.471918169,0.471636592,0.471622662,0.471534955,0.47139982,0.607713105
1186.575342,0.492792569,0.492576235,0.491923431,0.492112258,0.493132156,0.491016205,0.493640393,0.490844023,0.49064381,0.489354015,0.49100031,0.490189212,0.489391322,0.489203148,0.489135983,0.489025035,0.488786074,0.485922833,0.48585934,0.485526276,0.485436277,0.476779904,0.476339655,0.476282314,0.476149134,0.475589164,0.475582213,0.475068465,0.475023976,0.474977684,0.474929547,0.474879511,0.474827508,0.474751678,0.475361812,0.475393489,0.474707633,0.475354355,0.475325077,0.474665146,0.475309395,0.475289999,0.474595105,0.475267054,0.474467307,0.474521648,0.475240723,0.474903498,0.474416913,0.475211182,0.475207783,0.474899952,0.474444483,0.475186015,0.475178618,0.4744251,0.474425948,0.474416592,0.474415916,0.474414511,0.474432365,0.474433827,0.474408002,0.475171726,0.474407099,0.474438163,0.474439572,0.474442276,0.474443209,0.474444501,0.475161347,0.474444631,0.475152643,0.474442471,0.475143188,0.474568921,0.474438941,0.474505763,0.47444848,0.474395838,0.47434675,0.474300681,0.474152578,0.474137654,0.474120076,0.474100008,0.473726149,0.473534095,0.473523709,0.473661794,0.473602791,0.473649464,0.473655524,0.473612958,0.473645401,0.473627289,0.473343754,0.473330281,0.473240906,0.473104694,0.609969963
1189.452055,0.494616295,0.494397401,0.493739749,0.49392982,0.494962039,0.492830113,0.495472451,0.492661854,0.492456996,0.491156366,0.492816648,0.492002358,0.491201127,0.491013549,0.490945261,0.49083424,0.490591926,0.487702548,0.487638531,0.487302228,0.487212343,0.478442908,0.477998381,0.477940895,0.477807277,0.477244121,0.477237255,0.476721302,0.47667666,0.476630216,0.476581928,0.476531742,0.476479591,0.476402065,0.477020991,0.477052011,0.476357831,0.477013551,0.47698424,0.476316935,0.476968517,0.476949056,0.476246715,0.476926021,0.476116886,0.47617308,0.476899577,0.476559915,0.476066374,0.476869901,0.476866486,0.476556397,0.476095736,0.476844615,0.476837182,0.476076205,0.476077075,0.47606749,0.476066799,0.476065362,0.476083674,0.476085182,0.476058721,0.476830257,0.476057801,0.476089673,0.476091142,0.476093984,0.476094979,0.4760964,0.476819826,0.476096716,0.476811079,0.476094736,0.476801577,0.476224203,0.476091383,0.476160555,0.476102856,0.476049857,0.476000456,0.47595411,0.475805425,0.475790564,0.475773039,0.475753016,0.475374556,0.475180844,0.475170386,0.475312515,0.475251797,0.475300005,0.475306614,0.475262642,0.475296722,0.47527877,0.474993351,0.474980339,0.474889303,0.474752037,0.6122319
1192.328767,0.496381088,0.496159629,0.495497181,0.495688498,0.496733286,0.494586068,0.497245743,0.494421529,0.494211607,0.492900499,0.494574836,0.493757592,0.492953095,0.492766118,0.492696604,0.492585605,0.492339978,0.489425202,0.489360752,0.489021334,0.488931551,0.48005265,0.479603922,0.479546303,0.479412275,0.478846004,0.478839227,0.478321165,0.478276379,0.478229791,0.478181361,0.478131035,0.478078748,0.477999529,0.478627181,0.478657532,0.477955115,0.47861976,0.47859042,0.477915831,0.478574661,0.478555137,0.477845446,0.478532015,0.4777136,0.477771647,0.478505462,0.478163422,0.477662979,0.478475656,0.478472226,0.478159933,0.47769414,0.478450255,0.478442788,0.477674468,0.47767536,0.477665547,0.477664841,0.477663373,0.477682142,0.477683697,0.4776566,0.47843583,0.477655661,0.477688343,0.477689871,0.477692852,0.477693911,0.477695461,0.478425351,0.477695965,0.478416563,0.477694166,0.478407016,0.477826656,0.477690993,0.477762529,0.477704424,0.477651076,0.477601372,0.477554757,0.4774055,0.477390705,0.477373237,0.477353263,0.476970257,0.47677488,0.476764353,0.476910554,0.476848125,0.476897866,0.476905024,0.476859653,0.476895367,0.47687758,0.476590339,0.476577792,0.476485104,0.476346807,0.614477718
1195.205479,0.498089761,0.497865743,0.497198585,0.497391124,0.498448658,0.496286857,0.498963037,0.496125766,0.495910476,0.494589201,0.4962776,0.495457627,0.494649927,0.494463561,0.494392728,0.494281838,0.494032939,0.49109347,0.491028672,0.490686265,0.490596571,0.481611898,0.481159046,0.481101304,0.48096689,0.480397604,0.480390918,0.479870843,0.479825921,0.479779199,0.479730636,0.47968018,0.479627765,0.479546862,0.48018315,0.480212822,0.479502277,0.480175748,0.480146386,0.479464619,0.480130593,0.480111011,0.479394083,0.480087807,0.479260237,0.479320134,0.48006115,0.47971679,0.479209518,0.480031219,0.480027774,0.47971333,0.479242478,0.480005707,0.479998207,0.47922267,0.479223584,0.479213544,0.479212822,0.479211323,0.479230548,0.479232149,0.479204418,0.479991218,0.479203462,0.479236951,0.479238539,0.479241658,0.47924278,0.47924446,0.479980692,0.479245153,0.479971864,0.479243536,0.479962273,0.479379036,0.479240544,0.47931444,0.47925594,0.479202252,0.479152253,0.479105377,0.478955574,0.478940849,0.478923441,0.478903521,0.478516027,0.478319016,0.478308422,0.478458684,0.47839455,0.47844582,0.478453526,0.47840676,0.478444108,0.478426489,0.478137478,0.478125401,0.478031074,0.477891768,0.616688589
1198.082192,0.49974521,0.499518653,0.498846893,0.499040611,0.50011099,0.497935322,0.500627181,0.497777361,0.497556506,0.496225337,0.497927746,0.497105254,0.496294402,0.496108663,0.496036432,0.495925727,0.495673599,0.49271011,0.492645041,0.49229977,0.492210153,0.483123421,0.482666516,0.482608661,0.482473887,0.481901704,0.481895109,0.481373114,0.481328064,0.481281216,0.481232529,0.481181952,0.481129419,0.481046847,0.481691655,0.481720644,0.481002098,0.481684275,0.481654895,0.480966073,0.481639071,0.481619434,0.480895399,0.481596153,0.480759577,0.480821313,0.481569397,0.481222779,0.480708769,0.481539347,0.481535888,0.481219349,0.480743523,0.481513729,0.481506197,0.480723578,0.480724514,0.480714249,0.480713511,0.480711982,0.480731658,0.480733306,0.480704947,0.481499179,0.480703973,0.480738261,0.480739909,0.480743165,0.480744351,0.480746161,0.481488607,0.480747041,0.481479741,0.480745607,0.481470109,0.480884087,0.480742796,0.480819033,0.480760148,0.48070613,0.480655845,0.480608717,0.480458405,0.480443753,0.480426409,0.480406545,0.48001463,0.479816042,0.479805383,0.479959662,0.47989383,0.479946623,0.479954879,0.479906721,0.479945701,0.479928254,0.479637516,0.479625911,0.479529961,0.479389671,0.618849365
1200.958904,0.501353141,0.501124071,0.500447823,0.50064267,0.501725934,0.499537061,0.502243841,0.499381915,0.499155379,0.497814549,0.499530874,0.498706047,0.497892086,0.497706989,0.497633297,0.497522843,0.497267526,0.494280625,0.49421535,0.493867329,0.493777779,0.484592437,0.484131545,0.484073587,0.483938473,0.483363515,0.483357011,0.48283318,0.48278801,0.482741043,0.482692239,0.482641548,0.482588907,0.482504684,0.483157886,0.48318619,0.482459777,0.48315053,0.483121138,0.482425386,0.483105287,0.483085598,0.482354585,0.483062243,0.482216813,0.482280375,0.483035393,0.482686574,0.482165923,0.483005229,0.483001757,0.482683175,0.482202463,0.48297951,0.482971948,0.482182378,0.482183336,0.482172848,0.482172096,0.482170536,0.482190659,0.482192352,0.482163372,0.482964901,0.482162381,0.482197461,0.482199167,0.48220256,0.482203808,0.482205747,0.482954286,0.482206814,0.482945383,0.482205562,0.482935711,0.482346982,0.482202931,0.482281482,0.482222221,0.482167882,0.482117319,0.482069947,0.481919169,0.48190459,0.481887312,0.481867509,0.481471237,0.481271143,0.481260419,0.481418653,0.481351135,0.481405441,0.481414247,0.4813647,0.481405309,0.481388036,0.481095607,0.481084479,0.480986921,0.480845671,0.620946544
1203.835616,0.502921136,0.502689582,0.502008956,0.502204882,0.503301014,0.501099494,0.503820561,0.500946891,0.500714624,0.499364329,0.50109445,0.500267433,0.499450403,0.49926596,0.499190762,0.499080607,0.498822141,0.495812354,0.495746924,0.49539625,0.495306759,0.48602578,0.485560962,0.485502909,0.485367472,0.484789847,0.484783435,0.484257837,0.484212552,0.484165472,0.484116558,0.48406576,0.484013015,0.48392716,0.484588635,0.484616254,0.483882102,0.484581303,0.484551903,0.48384934,0.484536026,0.48451629,0.483778421,0.484492865,0.483638725,0.483704096,0.484465924,0.484114954,0.483587759,0.484435651,0.484432166,0.484111588,0.483626073,0.484409835,0.484402243,0.483605846,0.483606825,0.483596117,0.48359535,0.48359376,0.483614325,0.483616063,0.483586469,0.484395169,0.483585461,0.483621322,0.483623086,0.483626615,0.483627925,0.483629991,0.484384512,0.483631244,0.484375574,0.483630172,0.484365863,0.483774491,0.483627721,0.483708554,0.483648926,0.483594274,0.483543441,0.483495831,0.483344623,0.483330119,0.483312909,0.483293167,0.482892603,0.482691069,0.482680282,0.482842403,0.482773211,0.48282902,0.482838376,0.482787444,0.482829677,0.482812579,0.482518488,0.482507837,0.482408689,0.4822665,0.622971169
1206.712329,0.504457294,0.504223287,0.503538375,0.50373534,0.504844274,0.502630533,0.505365404,0.502480272,0.502242275,0.500882679,0.502626455,0.501797355,0.50097729,0.500793508,0.50071678,0.500606956,0.500345379,0.497313146,0.497247593,0.496894342,0.496804903,0.487430673,0.486961985,0.486903841,0.486768094,0.486187886,0.486181566,0.485654255,0.485608859,0.48556167,0.48551265,0.48546175,0.485408906,0.48532144,0.485991068,0.486018007,0.485276235,0.485983762,0.485954356,0.485245091,0.485938456,0.485918674,0.48517406,0.485895182,0.485032466,0.485099627,0.485868154,0.485515076,0.484981429,0.485837776,0.485834278,0.485511741,0.485021499,0.485811864,0.485804244,0.485001129,0.485002129,0.484991203,0.484990422,0.484988802,0.485009803,0.485011586,0.484981387,0.485797143,0.484980362,0.485016995,0.485018816,0.485022478,0.48502385,0.485026042,0.485786446,0.485027478,0.485777473,0.485026586,0.485767725,0.485173761,0.485024313,0.485107395,0.485047408,0.484992449,0.484941351,0.484893509,0.484741901,0.484727472,0.48471033,0.48469065,0.484285853,0.484082934,0.484072085,0.484238028,0.484167177,0.484224476,0.484234378,0.484182071,0.484225918,0.484208995,0.483913268,0.483903092,0.483802372,0.483659262,0.62491939
1209.589041,0.505968407,0.505731978,0.505042858,0.505240832,0.506362451,0.50413679,0.506885124,0.503988749,0.503745064,0.502376303,0.504133575,0.503302461,0.502479398,0.502296278,0.502218019,0.502108539,0.501843889,0.498789569,0.498723913,0.498368139,0.49827875,0.488813062,0.488340555,0.488282324,0.488146276,0.487563549,0.48755732,0.487028335,0.486982831,0.486935536,0.486886414,0.486835414,0.486782475,0.486693417,0.487371088,0.487397353,0.486648068,0.487363809,0.487334399,0.486618528,0.487318476,0.48729865,0.48654739,0.487275093,0.486403921,0.486472853,0.48724798,0.486892828,0.486352816,0.487217498,0.487213988,0.486889526,0.486394626,0.487191494,0.487183847,0.48637411,0.486375132,0.486363991,0.486363195,0.486361547,0.486382978,0.486384805,0.486354008,0.487176719,0.486352967,0.486390361,0.486392239,0.486396033,0.486397466,0.486399783,0.487165982,0.4864014,0.487156976,0.486400684,0.487147191,0.486550676,0.486398588,0.486483889,0.486423548,0.486368288,0.486316931,0.486268861,0.486116871,0.486102518,0.486085444,0.486065826,0.485656853,0.485452588,0.485441679,0.485611384,0.485538892,0.485597665,0.48560811,0.485554439,0.485599886,0.485583136,0.485285795,0.485276092,0.485173819,0.485029802,0.626790127
1212.465753,0.507459359,0.507220542,0.506527278,0.506726242,0.507860379,0.505622989,0.50838457,0.505477118,0.505227832,0.503850023,0.505620604,0.504787513,0.503961494,0.503779034,0.503699259,0.503590123,0.503322439,0.500246329,0.500180573,0.499822314,0.499732975,0.490177103,0.489700827,0.489642512,0.489506168,0.488920969,0.48891483,0.4883842,0.48833859,0.488291192,0.488241969,0.488190871,0.48813784,0.48804721,0.488732817,0.488758415,0.48800172,0.488725563,0.48869615,0.487973765,0.488680206,0.488660337,0.487902523,0.488636716,0.487757204,0.487827885,0.48860952,0.488252324,0.487706032,0.488578937,0.488575414,0.488249055,0.48774956,0.488552842,0.488545167,0.487728901,0.487729943,0.487718591,0.48771778,0.487716103,0.487737959,0.487739829,0.487708442,0.488538014,0.487707385,0.487745531,0.487747465,0.48775139,0.487752882,0.487755322,0.488527238,0.487757119,0.488518199,0.487756578,0.488508377,0.487909348,0.487754655,0.487842145,0.487781456,0.487725899,0.487674286,0.487625992,0.487473633,0.487459354,0.487442347,0.487422791,0.487009697,0.486804116,0.486793145,0.48696656,0.486892445,0.486952676,0.486963658,0.486908637,0.486955667,0.486939089,0.486640155,0.48663092,0.486527113,0.486382202,0.628583834
